u,i,b,t
1002064,3395884,0,1511611686
1002064,3039726,0,1511611761
1002064,3632858,0,1511611854
1002064,354246,0,1511612014
1002064,3039726,0,1511612142
1002064,1424018,0,1511612165
1002064,567295,0,1511612190
1002064,2613606,0,1511612197
1002064,4931233,0,1511612230
1002064,2942411,0,1511612253
1002064,3395884,0,1511612255
1002064,4931233,0,1511612289
1002064,3852896,0,1511612868
1002064,3395884,0,1511613019
1002064,3852896,0,1511613097
1002064,1990357,0,1511660147
1002064,1990357,0,1511660786
1002064,4749560,0,1511661694
1002064,1990357,0,1511663006
1002064,3213370,0,1511697599
1002064,1201994,0,1512048430
1002064,3852896,0,1512158979
1002064,567295,0,1512200066
1002064,3852896,0,1512200089
1002064,1266890,0,1512205508
1002064,1266890,2,1512222002
1002064,3610809,0,1512303371
1002064,2696942,0,1512303586
1002064,2236964,0,1512303870
1002064,2236964,0,1512304279
1002066,781301,0,1511539256
1002066,560809,0,1511539397
1002066,781301,0,1511539524
1002066,2184938,0,1511539718
1002066,4092973,0,1511539818
1002066,4092973,0,1511540065
1002066,4092973,0,1511540166
1002066,4092973,0,1511540234
1002066,3433206,0,1511540308
1002066,430861,0,1511564222
1002066,2105374,2,1511565180
1002066,2105374,0,1511565661
1002066,3044203,2,1511565742
1002066,2560794,2,1511565963
1002066,1600776,2,1511568664
1002066,2184938,0,1511569653
1002066,1600776,0,1511569700
1002066,781301,0,1511569772
1002066,1600776,0,1511569773
1002066,1259703,2,1511569828
1002066,1600776,0,1511569882
1002066,2122404,2,1511570016
1002066,1573501,0,1511768252
1002066,1573501,0,1511768340
1002066,2560794,0,1511771455
1002066,2997513,2,1511831920
1002066,3629280,2,1511834955
1002066,480986,2,1511836172
1002066,185452,2,1511836403
1002066,3816801,2,1511837141
1002066,3048388,2,1511837400
1002066,1150190,2,1511838372
1002066,4966353,0,1511838565
1002066,2476483,2,1511838641
1002066,3048388,0,1511838766
1002066,3816801,0,1511838823
1002066,3048388,0,1511838898
1002066,185452,0,1511838967
1002066,2476483,0,1511845944
1002066,3629280,2,1511846176
1002066,3816801,0,1511846203
1002066,2997513,0,1511846299
1002066,3629280,0,1511846368
1002066,3816801,0,1511846846
1002066,185452,0,1511847167
1002066,3816801,0,1511847758
1002066,1357918,0,1511961500
1002066,1150190,2,1511965157
1002066,2476483,0,1511967904
1002066,1150190,0,1511968102
1002066,1150190,0,1511968353
1002066,480986,1,1511968470
1002066,4327482,2,1511969826
1002066,353928,2,1511970161
1002066,4327482,0,1511972478
1002066,353928,0,1511972491
1002066,4327482,0,1511972704
1002066,1150190,0,1511997310
1002066,1998192,0,1511997470
1002066,1628270,0,1511997615
1002066,1998192,0,1511998197
1002066,1998192,0,1511998231
1002066,1998192,0,1511998329
1002066,1628270,0,1511998545
1002066,1150190,0,1512010110
1002066,4966353,0,1512011928
1002066,4550531,0,1512012413
1002066,740947,0,1512012960
1002066,740947,0,1512013054
1002066,2388902,0,1512013203
1002066,1150190,0,1512013244
1002066,2388902,0,1512014251
1002066,740947,0,1512014339
1002066,2388902,0,1512014361
1002066,1628270,0,1512014454
1002066,4550531,0,1512014756
1002066,1150190,0,1512015250
1002066,2388902,0,1512015710
1002066,1150190,0,1512015814
1002066,2388902,0,1512018311
1002066,1150190,3,1512018578
1002066,740947,0,1512018697
1002066,4550531,0,1512018992
1002066,2388902,3,1512019095
1002066,4550531,3,1512019095
1002066,740947,1,1512019147
1002066,3044203,0,1512019389
1002066,1259703,0,1512019473
1002066,3914997,0,1512019762
1002066,1357918,0,1512020426
1002066,3914997,0,1512020711
1002066,430861,0,1512020885
1002066,2531155,0,1512020994
1002066,1357918,0,1512021134
1002066,3914997,3,1512021749
1002066,695043,0,1512053349
1002066,436560,0,1512054455
1002066,436560,2,1512059071
1002066,2388902,0,1512086481
1002066,2200618,2,1512086613
1002066,2200618,0,1512088434
1002066,2200618,0,1512091143
1002066,5089762,2,1512095620
1002066,1785897,2,1512097336
1002066,5089762,0,1512097655
1002066,1785897,0,1512097675
1002066,3804277,0,1512102064
1002066,3804277,0,1512102277
1002066,4764098,0,1512105215
1002066,4967802,0,1512117918
1002066,4967802,0,1512118490
1002066,2122404,0,1512118648
1002066,1150190,0,1512118942
1002066,773648,0,1512122150
1002066,2669764,0,1512122322
1002066,773648,0,1512122373
1002066,1167293,0,1512122449
1002066,2669764,0,1512122528
1002066,505125,0,1512122583
1002066,60987,0,1512122685
1002066,60987,0,1512122869
1002066,4569188,0,1512122956
1002066,5038962,0,1512123010
1002066,777651,0,1512123062
1002066,3946582,0,1512123169
1002066,4764098,0,1512130158
1002066,5049047,0,1512133175
1002066,3946582,0,1512138356
1002066,777651,0,1512138387
1002066,5038962,0,1512138400
1002066,505125,2,1512138462
1002066,4569188,0,1512139025
1002066,1167293,1,1512139032
1002066,4569188,1,1512139032
1002066,5038962,1,1512139032
1002066,3946582,0,1512139047
1002066,1785897,0,1512139845
1002066,505125,0,1512140889
1002066,1785897,0,1512140997
1002066,1785897,0,1512141824
1002066,5049047,0,1512143824
1002066,4764098,0,1512147179
1002066,505125,3,1512170970
1002066,1150190,0,1512178681
1002066,3475519,0,1512183881
1002066,1785897,0,1512184334
1002066,1785897,0,1512205951
1002066,3914997,0,1512228785
1002066,506052,2,1512229719
1002066,506052,0,1512229831
1002066,506052,0,1512269663
1002066,2200618,0,1512270557
1002066,740597,2,1512298458
1002066,740597,0,1512298760
1002066,2159849,2,1512298786
1002066,740597,0,1512299125
1002066,2159849,0,1512299144
1002066,1421675,0,1512299606
1002066,1421675,0,1512300157
1002066,740597,0,1512300306
1002066,3914997,0,1512300615
1002082,4274786,0,1511534484
1002082,176722,0,1511690437
1002082,1971702,0,1512133082
1002082,3866146,0,1512133500
1002082,3866146,0,1512133578
1002082,671728,0,1512213747
1002082,671728,0,1512213796
1002082,4274786,0,1512292832
1002082,4274786,0,1512292965
1002093,4752657,0,1511620837
1002093,4752657,0,1511621053
1002093,2922780,0,1512021921
1002093,2708654,0,1512021966
1002093,2708654,0,1512022112
1002093,3086642,2,1512022222
1002093,4436169,0,1512022332
1002093,4472550,0,1512022641
1002093,2922780,0,1512022948
1002093,3301364,0,1512083358
1002093,3086642,0,1512083575
1002093,3327234,0,1512085068
1002093,3327234,0,1512085111
1002093,4252017,0,1512085257
1002093,3301364,0,1512085294
1002093,4252017,0,1512085317
1002093,2075159,0,1512085519
1002093,1415493,2,1512085689
1002093,1159522,0,1512111807
1002093,1181016,0,1512112410
1002093,1159522,0,1512116343
1002093,1181016,3,1512118560
1002093,1415493,3,1512183726
1002093,674424,0,1512293696
1002093,3590539,0,1512293724
1002093,674424,0,1512293816
1002093,3590539,3,1512293891
1002095,805687,0,1511571254
1002095,914196,0,1511610811
1002095,651659,2,1511610854
1002095,131478,0,1511610999
1002095,4621230,0,1511611041
1002095,131478,0,1511611044
1002095,4621230,0,1511611057
1002095,131478,0,1511611089
1002095,131478,0,1511615607
1002095,622226,0,1511615732
1002095,651659,0,1511615827
1002095,622226,0,1511616239
1002095,651659,0,1511616249
1002095,622226,0,1511616293
1002095,651659,0,1511616308
1002095,622226,3,1511616443
1002095,3277726,0,1511617075
1002095,3332816,0,1511617192
1002095,2118,0,1511617290
1002095,2118,0,1511617301
1002095,2131075,0,1511617510
1002095,3034696,2,1511679791
1002095,4174998,2,1511680490
1002095,4018245,2,1511680681
1002095,2888715,2,1511680798
1002095,4342413,0,1511680884
1002095,2131075,0,1511684361
1002095,3332816,0,1511684625
1002095,2131075,0,1511685600
1002095,3277726,0,1511685759
1002095,2888715,0,1511693344
1002095,3034696,0,1511693423
1002095,4018245,0,1511693460
1002095,4174998,0,1511693502
1002095,651659,0,1511693732
1002095,622226,0,1511693793
1002095,622226,0,1511693883
1002095,856791,0,1511739579
1002095,856791,0,1511739598
1002095,2997981,0,1511739895
1002095,3034696,0,1511832342
1002095,5013713,0,1511864227
1002095,4120715,0,1511864301
1002095,4885304,0,1511872998
1002095,3009507,2,1511873109
1002095,4885304,2,1511875167
1002095,3009507,0,1511875252
1002095,3009507,3,1511875475
1002095,4885304,0,1511875698
1002095,3130724,0,1511875988
1002095,4013367,0,1511876040
1002095,4013367,0,1511876072
1002095,2676848,0,1511876352
1002095,3868996,0,1511913124
1002095,2676848,0,1511921380
1002095,2263544,2,1511925833
1002095,1644678,0,1511929577
1002095,4452623,2,1511930123
1002095,1644678,0,1511930128
1002095,4452623,0,1511930150
1002095,68430,3,1511930419
1002095,2676848,2,1511953638
1002095,1716362,0,1511998164
1002095,3075664,0,1511998442
1002095,5146747,2,1511999897
1002095,3007018,2,1511999985
1002095,68430,0,1512017187
1002095,5146747,0,1512017232
1002095,2676848,0,1512017300
1002095,68430,3,1512041040
1002095,2676848,0,1512090801
1002095,3007018,0,1512170849
1002095,3493253,0,1512171259
1002095,5053663,0,1512172401
1002095,5053663,2,1512257120
1002095,530918,0,1512257292
1002114,4835134,0,1511568892
1002114,4325027,1,1511744421
1002114,4322483,1,1511744447
1002114,4325027,0,1511744588
1002114,2231297,0,1511744762
1002114,2648375,0,1511744774
1002114,606292,0,1511746528
1002114,1548308,0,1511746587
1002114,2415356,0,1511746614
1002114,3338182,0,1511746690
1002114,4280196,0,1511746712
1002114,606292,0,1511746841
1002114,1548308,0,1511746864
1002114,2415356,1,1511747270
1002114,4971529,0,1511764085
1002114,3993110,1,1511764156
1002114,1541365,1,1511764220
1002114,1826335,0,1511764475
1002114,64275,0,1511764496
1002114,1990046,0,1511764591
1002114,3583949,0,1511772667
1002114,4927282,0,1511773148
1002114,446380,0,1511773683
1002114,379457,0,1511773817
1002114,517285,0,1511773874
1002114,1140942,0,1511836118
1002114,685142,0,1512087129
1002114,4508578,0,1512102732
1002114,1975588,0,1512183987
1002114,446380,0,1512184011
1002114,1975588,0,1512184081
1002114,3993110,0,1512184120
1002114,3222974,0,1512184250
1002114,3823922,0,1512184314
1002114,1541365,0,1512184535
1002114,2617593,0,1512194390
1002114,1212958,0,1512194404
1002114,1584705,0,1512214926
1002114,20658,0,1512214968
1002114,3412778,0,1512215054
1002114,1335377,0,1512215101
1002114,2243177,0,1512215240
1002114,2892288,0,1512215256
1002114,2243177,0,1512215258
1002114,2243177,0,1512215262
1002114,2892288,1,1512215419
1002114,2231297,0,1512265629
1002114,2296953,1,1512283020
1002118,4165867,0,1511576602
1002118,365472,0,1511576652
1002118,2729868,0,1511576720
1002118,4024652,0,1511576941
1002118,628970,0,1511577365
1002118,4620686,0,1511577396
1002118,2338453,0,1511588018
1002118,2241049,0,1511692522
1002118,1001484,0,1511692530
1002118,4475708,0,1511692548
1002118,4475708,0,1511692642
1002118,4594423,0,1511692666
1002118,890188,0,1511692706
1002118,2106670,0,1511692978
1002118,4987946,0,1511693144
1002118,3527671,0,1511693219
1002118,20745,0,1511744663
1002118,711824,0,1511744745
1002118,1115610,0,1511744784
1002118,890188,0,1511744903
1002118,1698847,0,1511745022
1002118,20745,0,1511745057
1002118,1698847,0,1511745098
1002118,1316065,0,1511745528
1002118,1698847,0,1511745845
1002118,20745,0,1511745947
1002118,1698847,0,1511745973
1002118,3527671,0,1511746129
1002118,20745,0,1511746137
1002118,3527671,0,1511746969
1002118,1698847,0,1511746994
1002118,20745,0,1511746997
1002118,1698847,0,1511747002
1002118,880528,0,1511747058
1002118,20745,0,1511747188
1002118,880528,0,1511747196
1002118,3805780,0,1511747305
1002118,2380652,0,1511747974
1002118,880528,0,1511748016
1002118,20745,0,1511748415
1002118,2380652,0,1511748481
1002118,4994754,0,1511748510
1002118,4994754,0,1511749258
1002118,1681290,0,1511750294
1002118,2106670,0,1511750419
1002118,20745,0,1511750981
1002118,2092392,0,1511751266
1002118,20745,0,1511751456
1002118,1915883,0,1511751557
1002118,20745,0,1511751707
1002118,2006551,0,1511751760
1002118,4281942,0,1511751802
1002118,3977352,1,1511751911
1002118,20745,0,1511751915
1002118,3977352,0,1511751928
1002118,4281942,0,1511752047
1002118,3977352,3,1511753025
1002118,1870614,1,1511756592
1002118,20745,0,1511756595
1002118,3232328,0,1511761191
1002118,2425060,0,1511761634
1002118,836529,1,1511767841
1002118,20745,0,1511767845
1002118,3018301,0,1511768093
1002118,1059132,1,1511768181
1002118,20745,0,1511768184
1002118,836529,0,1511768349
1002118,4222031,1,1511768448
1002118,20745,0,1511768451
1002118,3397193,0,1511769002
1002118,1059132,0,1511769147
1002118,4222031,0,1511769204
1002118,836529,0,1511769242
1002118,1870614,0,1511769270
1002118,1059132,0,1511769284
1002118,3639010,0,1511834744
1002118,3964583,0,1511834863
1002118,5139534,0,1511834897
1002118,3637048,0,1511835196
1002118,3639010,0,1511835718
1002118,4645296,1,1511836100
1002118,3639010,0,1511836103
1002118,1420440,0,1511836135
1002118,4645296,0,1511836413
1002118,3639010,0,1511836636
1002118,4583519,0,1511836917
1002118,3232328,0,1511924334
1002118,137035,0,1511924361
1002118,1621123,0,1511924402
1002118,1810420,0,1511924533
1002118,4612626,0,1511924590
1002118,534145,0,1511924644
1002118,947449,0,1511924662
1002118,137035,0,1511925253
1002118,4612626,0,1511925275
1002118,534145,0,1511925298
1002118,3699491,0,1511925404
1002118,3406537,0,1511925995
1002118,2425060,0,1511926286
1002118,2466189,0,1511926445
1002118,2466189,0,1511926571
1002118,4758086,0,1511926591
1002118,3215156,0,1511932279
1002118,4703651,0,1511932387
1002118,924684,0,1511932499
1002118,5036799,0,1511932551
1002118,5105793,0,1511932562
1002118,4201414,0,1511932587
1002118,866111,0,1511943032
1002118,4794763,0,1511943142
1002118,1188838,0,1511943504
1002118,217857,0,1511943620
1002118,2660800,0,1511952367
1002118,1384854,1,1511952434
1002118,2660800,0,1511952435
1002118,3280425,0,1511952447
1002118,5098105,1,1511952485
1002118,2660800,0,1511952487
1002118,3201183,0,1511952497
1002118,3977352,0,1512004830
1002118,2457207,0,1512016492
1002118,3203089,0,1512017074
1002118,924684,0,1512017368
1002118,780694,0,1512017433
1002118,4262924,1,1512017873
1002118,4654918,0,1512018481
1002118,560274,0,1512018676
1002118,2043009,0,1512018816
1002118,1420440,0,1512018905
1002118,974192,0,1512018928
1002118,5157008,0,1512019182
1002118,1294980,0,1512019246
1002118,1876523,0,1512019267
1002118,2667082,0,1512019433
1002118,2152786,0,1512019580
1002118,4546007,0,1512025759
1002118,5105793,0,1512025780
1002118,4210587,0,1512025808
1002118,3825562,0,1512091695
1002118,1148375,0,1512091834
1002118,4262924,0,1512091885
1002118,2504546,0,1512092050
1002118,560274,1,1512092267
1002118,4262924,0,1512092270
1002118,4262924,0,1512092319
1002118,780694,0,1512092390
1002118,4262924,0,1512092598
1002118,2389856,0,1512098674
1002118,2307997,0,1512098872
1002118,1581472,1,1512099004
1002118,4262924,0,1512099008
1002118,1581472,0,1512099039
1002118,4632344,3,1512101503
1002118,2504546,0,1512102620
1002118,2430039,0,1512180143
1002118,4180314,0,1512180195
1002118,2871927,0,1512184154
1002118,3610809,0,1512184284
1002118,4545544,0,1512184441
1002118,4576843,0,1512184467
1002118,4682622,0,1512184484
1002118,2820464,0,1512184667
1002118,746798,0,1512184892
1002118,746798,0,1512184913
1002118,1944488,0,1512185455
1002118,2732287,0,1512185485
1002118,4717480,0,1512185527
1002118,780694,0,1512185603
1002118,1384854,0,1512185638
1002118,104750,0,1512186536
1002118,5021150,0,1512191264
1002118,3944524,0,1512191499
1002118,4137810,0,1512191574
1002118,2926378,0,1512191805
1002118,2650782,0,1512192002
1002118,192880,0,1512192042
1002118,2454260,0,1512200707
1002118,5021150,0,1512200754
1002118,560274,0,1512202898
1002127,1182471,0,1511590098
1002127,3856940,0,1511672775
1002127,3856940,0,1511672826
1002127,1299462,2,1511676421
1002127,4940506,0,1511677348
1002127,4940506,0,1511677367
1002127,3856940,0,1511743407
1002127,1552681,0,1511829848
1002127,4143815,0,1511839113
1002127,1552681,0,1511880246
1002127,1638634,0,1511880323
1002127,3927710,0,1511880344
1002127,1552681,0,1511880382
1002127,1638634,0,1511880388
1002127,1552681,0,1511880414
1002127,1638634,0,1511880419
1002127,3927710,0,1511880427
1002127,1552681,0,1511880433
1002127,1299462,0,1511880453
1002127,1552681,0,1511880486
1002127,1299462,0,1511880565
1002127,2137389,0,1511881031
1002127,1452524,0,1511925437
1002127,1299462,0,1512307102
1002127,1552681,0,1512307175
1002127,1299462,0,1512307291
1002127,4755253,0,1512307574
1002127,1764973,0,1512307648
1002127,4755253,0,1512307669
1002127,1764973,0,1512307671
1002127,1552681,3,1512307896
1002127,1764973,3,1512307896
1002127,1854236,0,1512308560
1002127,1886774,0,1512308631
1002127,2258772,0,1512308675
1002127,3121186,2,1512309041
1002127,4508732,0,1512309062
1002127,4508732,0,1512309427
1002127,3121186,0,1512310579
1002128,4741596,1,1511656692
1002128,2209448,0,1511658595
1002128,600209,0,1511663977
1002128,2551052,1,1511664402
1002128,2209448,0,1511706796
1002128,1447834,0,1511821833
1002128,1447834,0,1511822075
1002128,1447834,0,1511822125
1002128,4110786,0,1511822141
1002128,1447834,0,1511822192
1002128,4110786,0,1511822199
1002128,1447834,0,1511822238
1002128,600209,0,1511822480
1002128,33879,0,1511822836
1002128,600209,0,1511822898
1002128,877466,0,1511835931
1002128,3565263,0,1511843102
1002128,3565263,0,1511844335
1002128,4330271,0,1511844394
1002128,4487347,2,1511844751
1002128,5149441,2,1511844982
1002128,4487347,0,1511845342
1002128,4330271,0,1511845360
1002128,5149441,0,1511845386
1002128,1352213,0,1511845418
1002128,1665431,0,1511845456
1002128,680112,0,1511845549
1002128,1665431,0,1511845556
1002128,1600916,2,1511845668
1002128,1665431,0,1511845861
1002128,1993862,0,1511845871
1002128,1352213,0,1511845942
1002128,1993862,0,1511845967
1002128,2371759,0,1511846184
1002128,2371759,0,1511846348
1002128,204549,2,1511847526
1002128,4392797,2,1511847694
1002128,2939413,0,1511849185
1002128,877466,0,1511855808
1002128,4392797,0,1511871586
1002128,204549,0,1511871609
1002128,1600916,0,1511871644
1002128,5149441,0,1511871652
1002128,2939413,1,1511871984
1002128,3686413,0,1511872160
1002128,3286830,1,1511872723
1002128,604029,0,1511875090
1002128,850810,0,1511875123
1002128,2692212,0,1511875218
1002128,850810,0,1511875264
1002128,3286830,0,1511875302
